"","Address"
"5791","038 Kilcock,Kildare,Ireland"
"5792","038 Kilcock,Kildare,Ireland"
"5793","038 Kilcock,Kildare,Ireland"
"5794","038 Kilcock,Kildare,Ireland"
"5795","038 Kilcock,Kildare,Ireland"
"5796","038 Kilcock,Kildare,Ireland"
"5797","038 Kilcock,Kildare,Ireland"
"5798","038 Kilcock,Kildare,Ireland"
"5799","038 Kilcock,Kildare,Ireland"
"5800","038 Kilcock,Kildare,Ireland"
"5801","038 Kilcock,Kildare,Ireland"
"5802","070 Kilcullen,Kildare,Ireland"
"5803","070 Kilcullen,Kildare,Ireland"
"5804","070 Kilcullen,Kildare,Ireland"
"5805","070 Kilcullen,Kildare,Ireland"
"5806","070 Kilcullen,Kildare,Ireland"
"5807","070 Kilcullen,Kildare,Ireland"
"5808","070 Kilcullen,Kildare,Ireland"
"5809","070 Kilcullen,Kildare,Ireland"
"5810","070 Kilcullen,Kildare,Ireland"
"5811","070 Kilcullen,Kildare,Ireland"
"5812","070 Kilcullen,Kildare,Ireland"
"5813","070 Kilcullen,Kildare,Ireland"
"5814","070 Kilcullen,Kildare,Ireland"
"5815","023 Kildangan,Kildare,Ireland"
"5816","023 Kildangan,Kildare,Ireland"
"5817","071 Kildare,Kildare,Ireland"
"5818","071 Kildare,Kildare,Ireland"
"5819","071 Kildare,Kildare,Ireland"
"5820","071 Kildare,Kildare,Ireland"
"5821","071 Kildare,Kildare,Ireland"
"5822","071 Kildare,Kildare,Ireland"
"5823","071 Kildare,Kildare,Ireland"
"5824","071 Kildare,Kildare,Ireland"
"5825","071 Kildare,Kildare,Ireland"
"5826","071 Kildare,Kildare,Ireland"
"5827","071 Kildare,Kildare,Ireland"
"5828","071 Kildare,Kildare,Ireland"
"5829","071 Kildare,Kildare,Ireland"
"5830","071 Kildare,Kildare,Ireland"
"5831","071 Kildare,Kildare,Ireland"
"5832","071 Kildare,Kildare,Ireland"
"5833","071 Kildare,Kildare,Ireland"
"5834","071 Kildare,Kildare,Ireland"
"5835","071 Kildare,Kildare,Ireland"
"5836","071 Kildare,Kildare,Ireland"
"5837","071 Kildare,Kildare,Ireland"
"5838","071 Kildare,Kildare,Ireland"
"5839","071 Kildare,Kildare,Ireland"
"5840","071 Kildare,Kildare,Ireland"
"5841","071 Kildare,Kildare,Ireland"
"5842","071 Kildare,Kildare,Ireland"
"5843","071 Kildare,Kildare,Ireland"
"5844","071 Kildare,Kildare,Ireland"
"5845","071 Kildare,Kildare,Ireland"
"5846","071 Kildare,Kildare,Ireland"
"5847","071 Kildare,Kildare,Ireland"
"5848","071 Kildare,Kildare,Ireland"
"5849","024 Kilkea,Kildare,Ireland"
"5850","024 Kilkea,Kildare,Ireland"
"5851","072 Kill,Kildare,Ireland"
"5852","072 Kill,Kildare,Ireland"
"5853","072 Kill,Kildare,Ireland"
"5854","072 Kill,Kildare,Ireland"
"5855","072 Kill,Kildare,Ireland"
"5856","072 Kill,Kildare,Ireland"
"5857","072 Kill,Kildare,Ireland"
"5858","072 Kill,Kildare,Ireland"
"5859","072 Kill,Kildare,Ireland"
"5860","072 Kill,Kildare,Ireland"
"5861","072 Kill,Kildare,Ireland"
"5862","072 Kill,Kildare,Ireland"
"5863","072 Kill,Kildare,Ireland"
"5864","072 Kill,Kildare,Ireland"
"5865","072 Kill,Kildare,Ireland"
"5866","072 Kill,Kildare,Ireland"
"5867","072 Kill,Kildare,Ireland"
"5868","073 Killashee,Kildare,Ireland"
"5869","049 Killinthomas,Kildare,Ireland"
"5870","074 Kilmeage North,Kildare,Ireland"
"5871","074 Kilmeage North,Kildare,Ireland"
"5872","074 Kilmeage North,Kildare,Ireland"
"5873","074 Kilmeage North,Kildare,Ireland"
"5874","074 Kilmeage North,Kildare,Ireland"
"5875","074 Kilmeage North,Kildare,Ireland"
"5876","074 Kilmeage North,Kildare,Ireland"
"5877","075 Kilmeage South,Kildare,Ireland"
"5878","075 Kilmeage South,Kildare,Ireland"
"5879","075 Kilmeage South,Kildare,Ireland"
"5880","075 Kilmeage South,Kildare,Ireland"
"5881","075 Kilmeage South,Kildare,Ireland"
"5882","075 Kilmeage South,Kildare,Ireland"
"5883","050 Kilpatrick,Kildare,Ireland"
"5884","050 Kilpatrick,Kildare,Ireland"
"5885","051 Kilrainy,Kildare,Ireland"
"5886","051 Kilrainy,Kildare,Ireland"
"5887","025 Kilrush,Kildare,Ireland"
"5888","025 Kilrush,Kildare,Ireland"
"5889","076 Kilteel,Kildare,Ireland"
"5890","076 Kilteel,Kildare,Ireland"
"5891","026 Lackagh,Kildare,Ireland"
"5892","026 Lackagh,Kildare,Ireland"
"5893","077 Ladytown,Kildare,Ireland"
"5894","077 Ladytown,Kildare,Ireland"
"5895","077 Ladytown,Kildare,Ireland"
"5896","039 Leixlip,Kildare,Ireland"
"5897","039 Leixlip,Kildare,Ireland"
"5898","039 Leixlip,Kildare,Ireland"
"5899","039 Leixlip,Kildare,Ireland"
"5900","039 Leixlip,Kildare,Ireland"
"5901","039 Leixlip,Kildare,Ireland"
"5902","039 Leixlip,Kildare,Ireland"
"5903","039 Leixlip,Kildare,Ireland"
"5904","039 Leixlip,Kildare,Ireland"
"5905","039 Leixlip,Kildare,Ireland"
"5906","039 Leixlip,Kildare,Ireland"
"5907","039 Leixlip,Kildare,Ireland"
"5908","039 Leixlip,Kildare,Ireland"
"5909","039 Leixlip,Kildare,Ireland"
"5910","039 Leixlip,Kildare,Ireland"
"5911","039 Leixlip,Kildare,Ireland"
"5912","039 Leixlip,Kildare,Ireland"
"5913","039 Leixlip,Kildare,Ireland"
"5914","039 Leixlip,Kildare,Ireland"
"5915","039 Leixlip,Kildare,Ireland"
"5916","039 Leixlip,Kildare,Ireland"
"5917","039 Leixlip,Kildare,Ireland"
"5918","039 Leixlip,Kildare,Ireland"
"5919","039 Leixlip,Kildare,Ireland"
"5920","039 Leixlip,Kildare,Ireland"
"5921","039 Leixlip,Kildare,Ireland"
"5922","039 Leixlip,Kildare,Ireland"
"5923","039 Leixlip,Kildare,Ireland"
"5924","039 Leixlip,Kildare,Ireland"
"5925","039 Leixlip,Kildare,Ireland"
"5926","039 Leixlip,Kildare,Ireland"
"5927","039 Leixlip,Kildare,Ireland"
"5928","039 Leixlip,Kildare,Ireland"
"5929","039 Leixlip,Kildare,Ireland"
"5930","039 Leixlip,Kildare,Ireland"
"5931","039 Leixlip,Kildare,Ireland"
"5932","039 Leixlip,Kildare,Ireland"
"5933","039 Leixlip,Kildare,Ireland"
"5934","039 Leixlip,Kildare,Ireland"
"5935","039 Leixlip,Kildare,Ireland"
"5936","039 Leixlip,Kildare,Ireland"
"5937","039 Leixlip,Kildare,Ireland"
"5938","039 Leixlip,Kildare,Ireland"
"5939","039 Leixlip,Kildare,Ireland"
"5940","039 Leixlip,Kildare,Ireland"
"5941","039 Leixlip,Kildare,Ireland"
"5942","039 Leixlip,Kildare,Ireland"
"5943","039 Leixlip,Kildare,Ireland"
"5944","039 Leixlip,Kildare,Ireland"
"5945","039 Leixlip,Kildare,Ireland"
"5946","039 Leixlip,Kildare,Ireland"
"5947","039 Leixlip,Kildare,Ireland"
"5948","052 Lullymore,Kildare,Ireland"
"5949","040 Maynooth,Kildare,Ireland"
"5950","040 Maynooth,Kildare,Ireland"
"5951","040 Maynooth,Kildare,Ireland"
"5952","040 Maynooth,Kildare,Ireland"
"5953","040 Maynooth,Kildare,Ireland"
"5954","040 Maynooth,Kildare,Ireland"
"5955","040 Maynooth,Kildare,Ireland"
"5956","040 Maynooth,Kildare,Ireland"
"5957","040 Maynooth,Kildare,Ireland"
"5958","040 Maynooth,Kildare,Ireland"
"5959","040 Maynooth,Kildare,Ireland"
"5960","040 Maynooth,Kildare,Ireland"
"5961","040 Maynooth,Kildare,Ireland"
"5962","040 Maynooth,Kildare,Ireland"
"5963","040 Maynooth,Kildare,Ireland"
"5964","040 Maynooth,Kildare,Ireland"
"5965","040 Maynooth,Kildare,Ireland"
"5966","040 Maynooth,Kildare,Ireland"
"5967","040 Maynooth,Kildare,Ireland"
"5968","040 Maynooth,Kildare,Ireland"
"5969","040 Maynooth,Kildare,Ireland"
"5970","040 Maynooth,Kildare,Ireland"
"5971","040 Maynooth,Kildare,Ireland"
"5972","040 Maynooth,Kildare,Ireland"
"5973","040 Maynooth,Kildare,Ireland"
"5974","040 Maynooth,Kildare,Ireland"
"5975","040 Maynooth,Kildare,Ireland"
"5976","040 Maynooth,Kildare,Ireland"
"5977","040 Maynooth,Kildare,Ireland"
"5978","040 Maynooth,Kildare,Ireland"
"5979","040 Maynooth,Kildare,Ireland"
"5980","040 Maynooth,Kildare,Ireland"
"5981","040 Maynooth,Kildare,Ireland"
"5982","040 Maynooth,Kildare,Ireland"
"5983","040 Maynooth,Kildare,Ireland"
"5984","040 Maynooth,Kildare,Ireland"
"5985","040 Maynooth,Kildare,Ireland"
"5986","040 Maynooth,Kildare,Ireland"
"5987","040 Maynooth,Kildare,Ireland"
"5988","040 Maynooth,Kildare,Ireland"
"5989","040 Maynooth,Kildare,Ireland"
"5990","040 Maynooth,Kildare,Ireland"
"5991","040 Maynooth,Kildare,Ireland"
"5992","040 Maynooth,Kildare,Ireland"
"5993","040 Maynooth,Kildare,Ireland"
"5994","040 Maynooth,Kildare,Ireland"
"5995","040 Maynooth,Kildare,Ireland"
"5996","040 Maynooth,Kildare,Ireland"
"5997","040 Maynooth,Kildare,Ireland"
"5998","027 Monasterevin,Kildare,Ireland"
"5999","027 Monasterevin,Kildare,Ireland"
"6000","027 Monasterevin,Kildare,Ireland"
"6001","027 Monasterevin,Kildare,Ireland"
"6002","027 Monasterevin,Kildare,Ireland"
"6003","027 Monasterevin,Kildare,Ireland"
"6004","027 Monasterevin,Kildare,Ireland"
"6005","027 Monasterevin,Kildare,Ireland"
"6006","027 Monasterevin,Kildare,Ireland"
"6007","027 Monasterevin,Kildare,Ireland"
"6008","027 Monasterevin,Kildare,Ireland"
"6009","027 Monasterevin,Kildare,Ireland"
"6010","027 Monasterevin,Kildare,Ireland"
"6011","027 Monasterevin,Kildare,Ireland"
"6012","027 Monasterevin,Kildare,Ireland"
"6013","027 Monasterevin,Kildare,Ireland"
"6014","027 Monasterevin,Kildare,Ireland"
"6015","027 Monasterevin,Kildare,Ireland"
"6016","028 Moone,Kildare,Ireland"
"6017","078 Morristownbiller,Kildare,Ireland"
"6018","078 Morristownbiller,Kildare,Ireland"
"6019","078 Morristownbiller,Kildare,Ireland"
"6020","078 Morristownbiller,Kildare,Ireland"
"6021","078 Morristownbiller,Kildare,Ireland"
"6022","078 Morristownbiller,Kildare,Ireland"
"6023","078 Morristownbiller,Kildare,Ireland"
"6024","078 Morristownbiller,Kildare,Ireland"
"6025","078 Morristownbiller,Kildare,Ireland"
"6026","078 Morristownbiller,Kildare,Ireland"
"6027","078 Morristownbiller,Kildare,Ireland"
"6028","078 Morristownbiller,Kildare,Ireland"
"6029","078 Morristownbiller,Kildare,Ireland"
"6030","078 Morristownbiller,Kildare,Ireland"
"6031","078 Morristownbiller,Kildare,Ireland"
"6032","078 Morristownbiller,Kildare,Ireland"
"6033","078 Morristownbiller,Kildare,Ireland"
"6034","078 Morristownbiller,Kildare,Ireland"
"6035","078 Morristownbiller,Kildare,Ireland"
"6036","078 Morristownbiller,Kildare,Ireland"
"6037","078 Morristownbiller,Kildare,Ireland"
"6038","078 Morristownbiller,Kildare,Ireland"
"6039","078 Morristownbiller,Kildare,Ireland"
"6040","078 Morristownbiller,Kildare,Ireland"
"6041","078 Morristownbiller,Kildare,Ireland"
"6042","078 Morristownbiller,Kildare,Ireland"
"6043","078 Morristownbiller,Kildare,Ireland"
"6044","078 Morristownbiller,Kildare,Ireland"
"6045","078 Morristownbiller,Kildare,Ireland"
"6046","078 Morristownbiller,Kildare,Ireland"
"6047","078 Morristownbiller,Kildare,Ireland"
"6048","078 Morristownbiller,Kildare,Ireland"
"6049","078 Morristownbiller,Kildare,Ireland"
"6050","078 Morristownbiller,Kildare,Ireland"
"6051","078 Morristownbiller,Kildare,Ireland"
"6052","078 Morristownbiller,Kildare,Ireland"
"6053","078 Morristownbiller,Kildare,Ireland"
"6054","078 Morristownbiller,Kildare,Ireland"
"6055","078 Morristownbiller,Kildare,Ireland"
"6056","078 Morristownbiller,Kildare,Ireland"
"6057","078 Morristownbiller,Kildare,Ireland"
"6058","078 Morristownbiller,Kildare,Ireland"
"6059","078 Morristownbiller,Kildare,Ireland"
"6060","078 Morristownbiller,Kildare,Ireland"
"6061","078 Morristownbiller,Kildare,Ireland"
"6062","078 Morristownbiller,Kildare,Ireland"
"6063","078 Morristownbiller,Kildare,Ireland"
"6064","078 Morristownbiller,Kildare,Ireland"
"6065","078 Morristownbiller,Kildare,Ireland"
"6066","078 Morristownbiller,Kildare,Ireland"
"6067","079 Naas Rural,Kildare,Ireland"
"6068","079 Naas Rural,Kildare,Ireland"
"6069","079 Naas Rural,Kildare,Ireland"
"6070","079 Naas Rural,Kildare,Ireland"
"6071","079 Naas Rural,Kildare,Ireland"
"6072","079 Naas Rural,Kildare,Ireland"
"6073","079 Naas Rural,Kildare,Ireland"
"6074","079 Naas Rural,Kildare,Ireland"
"6075","079 Naas Rural,Kildare,Ireland"
"6076","003 Naas Urban,Kildare,Ireland"
"6077","003 Naas Urban,Kildare,Ireland"
"6078","003 Naas Urban,Kildare,Ireland"
"6079","003 Naas Urban,Kildare,Ireland"
"6080","003 Naas Urban,Kildare,Ireland"
"6081","003 Naas Urban,Kildare,Ireland"
"6082","003 Naas Urban,Kildare,Ireland"
"6083","003 Naas Urban,Kildare,Ireland"
"6084","003 Naas Urban,Kildare,Ireland"
"6085","003 Naas Urban,Kildare,Ireland"
"6086","003 Naas Urban,Kildare,Ireland"
"6087","003 Naas Urban,Kildare,Ireland"
"6088","003 Naas Urban,Kildare,Ireland"
"6089","003 Naas Urban,Kildare,Ireland"
"6090","003 Naas Urban,Kildare,Ireland"
"6091","003 Naas Urban,Kildare,Ireland"
"6092","003 Naas Urban,Kildare,Ireland"
"6093","003 Naas Urban,Kildare,Ireland"
"6094","003 Naas Urban,Kildare,Ireland"
"6095","003 Naas Urban,Kildare,Ireland"
"6096","003 Naas Urban,Kildare,Ireland"
"6097","003 Naas Urban,Kildare,Ireland"
"6098","003 Naas Urban,Kildare,Ireland"
"6099","003 Naas Urban,Kildare,Ireland"
"6100","003 Naas Urban,Kildare,Ireland"
"6101","003 Naas Urban,Kildare,Ireland"
"6102","003 Naas Urban,Kildare,Ireland"
"6103","003 Naas Urban,Kildare,Ireland"
"6104","003 Naas Urban,Kildare,Ireland"
"6105","003 Naas Urban,Kildare,Ireland"
"6106","003 Naas Urban,Kildare,Ireland"
"6107","003 Naas Urban,Kildare,Ireland"
"6108","003 Naas Urban,Kildare,Ireland"
"6109","003 Naas Urban,Kildare,Ireland"
"6110","003 Naas Urban,Kildare,Ireland"
"6111","003 Naas Urban,Kildare,Ireland"
"6112","003 Naas Urban,Kildare,Ireland"
"6113","003 Naas Urban,Kildare,Ireland"
"6114","003 Naas Urban,Kildare,Ireland"
"6115","003 Naas Urban,Kildare,Ireland"
"6116","003 Naas Urban,Kildare,Ireland"
"6117","003 Naas Urban,Kildare,Ireland"
"6118","003 Naas Urban,Kildare,Ireland"
"6119","003 Naas Urban,Kildare,Ireland"
"6120","003 Naas Urban,Kildare,Ireland"
"6121","003 Naas Urban,Kildare,Ireland"
"6122","003 Naas Urban,Kildare,Ireland"
"6123","003 Naas Urban,Kildare,Ireland"
"6124","003 Naas Urban,Kildare,Ireland"
"6125","003 Naas Urban,Kildare,Ireland"
"6126","003 Naas Urban,Kildare,Ireland"
"6127","003 Naas Urban,Kildare,Ireland"
"6128","003 Naas Urban,Kildare,Ireland"
"6129","003 Naas Urban,Kildare,Ireland"
"6130","003 Naas Urban,Kildare,Ireland"
"6131","003 Naas Urban,Kildare,Ireland"
"6132","003 Naas Urban,Kildare,Ireland"
"6133","003 Naas Urban,Kildare,Ireland"
"6134","003 Naas Urban,Kildare,Ireland"
"6135","003 Naas Urban,Kildare,Ireland"
"6136","003 Naas Urban,Kildare,Ireland"
"6137","003 Naas Urban,Kildare,Ireland"
"6138","003 Naas Urban,Kildare,Ireland"
"6139","003 Naas Urban,Kildare,Ireland"
"6140","003 Naas Urban,Kildare,Ireland"
"6141","003 Naas Urban,Kildare,Ireland"
"6142","003 Naas Urban,Kildare,Ireland"
"6143","029 Narraghmore,Kildare,Ireland"
"6144","029 Narraghmore,Kildare,Ireland"
"6145","029 Narraghmore,Kildare,Ireland"
"6146","080 Newtown,Kildare,Ireland"
"6147","080 Newtown,Kildare,Ireland"
"6148","080 Newtown,Kildare,Ireland"
"6149","030 Nurney,Kildare,Ireland"
"6150","030 Nurney,Kildare,Ireland"
"6151","030 Nurney,Kildare,Ireland"
"6152","030 Nurney,Kildare,Ireland"
"6153","081 Oldconnell,Kildare,Ireland"
"6154","081 Oldconnell,Kildare,Ireland"
"6155","081 Oldconnell,Kildare,Ireland"
"6156","082 Oughterard,Kildare,Ireland"
"6157","082 Oughterard,Kildare,Ireland"
"6158","083 Pollardstown,Kildare,Ireland"
"6159","031 Quinsborough,Kildare,Ireland"
"6160","053 Rathangan,Kildare,Ireland"
"6161","053 Rathangan,Kildare,Ireland"
"6162","053 Rathangan,Kildare,Ireland"
"6163","053 Rathangan,Kildare,Ireland"
"6164","053 Rathangan,Kildare,Ireland"
"6165","053 Rathangan,Kildare,Ireland"
"6166","053 Rathangan,Kildare,Ireland"
"6167","053 Rathangan,Kildare,Ireland"
"6168","053 Rathangan,Kildare,Ireland"
"6169","053 Rathangan,Kildare,Ireland"
"6170","084 Rathernan,Kildare,Ireland"
"6171","084 Rathernan,Kildare,Ireland"
"6172","085 Rathmore,Kildare,Ireland"
"6173","085 Rathmore,Kildare,Ireland"
"6174","085 Rathmore,Kildare,Ireland"
"6175","086 Robertstown,Kildare,Ireland"
"6176","086 Robertstown,Kildare,Ireland"
"6177","086 Robertstown,Kildare,Ireland"
"6178","086 Robertstown,Kildare,Ireland"
"6179","086 Robertstown,Kildare,Ireland"
"6180","086 Robertstown,Kildare,Ireland"
"6181","086 Robertstown,Kildare,Ireland"
"6182","032 Skerries,Kildare,Ireland"
"6183","032 Skerries,Kildare,Ireland"
"6184","041 Straffan,Kildare,Ireland"
"6185","041 Straffan,Kildare,Ireland"
"6186","041 Straffan,Kildare,Ireland"
"6187","041 Straffan,Kildare,Ireland"
"6188","041 Straffan,Kildare,Ireland"
"6189","054 Thomastown,Kildare,Ireland"
"6190","054 Thomastown,Kildare,Ireland"
"6191","054 Thomastown,Kildare,Ireland"
"6192","087 Timahoe North,Kildare,Ireland"
"6193","087 Timahoe North,Kildare,Ireland"
"6194","087 Timahoe North,Kildare,Ireland"
"6195","087 Timahoe North,Kildare,Ireland"
"6196","088 Timahoe South,Kildare,Ireland"
"6197","088 Timahoe South,Kildare,Ireland"
"6198","089 Usk,Kildare,Ireland"
"6199","089 Usk,Kildare,Ireland"
"6200","055 Windmill Cross,Kildare,Ireland"
"6201","055 Windmill Cross,Kildare,Ireland"
"6202","055 Windmill Cross,Kildare,Ireland"
"6203","055 Windmill Cross,Kildare,Ireland"
"6204","001 Athy East Urban,Kildare,Ireland"
"6205","001 Athy East Urban,Kildare,Ireland"
"6206","001 Athy East Urban,Kildare,Ireland"
"6207","001 Athy East Urban,Kildare,Ireland"
"6208","001 Athy East Urban,Kildare,Ireland"
"6209","001 Athy East Urban,Kildare,Ireland"
"6210","001 Athy East Urban,Kildare,Ireland"
"6211","001 Athy East Urban,Kildare,Ireland"
"6212","001 Athy East Urban,Kildare,Ireland"
"6213","001 Athy East Urban,Kildare,Ireland"
"6214","001 Athy East Urban,Kildare,Ireland"
"6215","001 Athy East Urban,Kildare,Ireland"
"6216","001 Athy East Urban,Kildare,Ireland"
"6217","001 Athy East Urban,Kildare,Ireland"
"6218","001 Athy East Urban,Kildare,Ireland"
"6219","001 Athy East Urban,Kildare,Ireland"
"6220","001 Athy East Urban,Kildare,Ireland"
"6221","001 Athy East Urban,Kildare,Ireland"
"6222","061 Aghaviller,Kilkenny,Ireland"
"6223","061 Aghaviller,Kilkenny,Ireland"
"6224","099 Aglish,Kilkenny,Ireland"
"6225","099 Aglish,Kilkenny,Ireland"
"6226","099 Aglish,Kilkenny,Ireland"
"6227","099 Aglish,Kilkenny,Ireland"
"6228","024 Attanagh,Kilkenny,Ireland"
"6229","088 Balleen,Kilkenny,Ireland"
"6230","088 Balleen,Kilkenny,Ireland"
"6231","040 Ballinamara,Kilkenny,Ireland"
"6232","100 Ballincrea,Kilkenny,Ireland"
"6233","041 Ballybeagh,Kilkenny,Ireland"
"6234","042 Ballycallan,Kilkenny,Ireland"
"6235","089 Ballyconra,Kilkenny,Ireland"
"6236","062 Ballyhale,Kilkenny,Ireland"
"6237","062 Ballyhale,Kilkenny,Ireland"
"6238","025 Ballyragget,Kilkenny,Ireland"
"6239","025 Ballyragget,Kilkenny,Ireland"
"6240","025 Ballyragget,Kilkenny,Ireland"
"6241","025 Ballyragget,Kilkenny,Ireland"
"6242","025 Ballyragget,Kilkenny,Ireland"
"6243","025 Ballyragget,Kilkenny,Ireland"
"6244","063 Ballyvool,Kilkenny,Ireland"
"6245","090 Baunmore,Kilkenny,Ireland"
"6246","064 Bennettsbridge,Kilkenny,Ireland"
"6247","064 Bennettsbridge,Kilkenny,Ireland"
"6248","064 Bennettsbridge,Kilkenny,Ireland"
"6249","016 Boolyglass,Kilkenny,Ireland"
"6250","065 Bramblestown,Kilkenny,Ireland"
"6251","033 Brownsford,Kilkenny,Ireland"
"6252","003 Burnchurch,Kilkenny,Ireland"
"6253","003 Burnchurch,Kilkenny,Ireland"
"6254","004 Callan Rural,Kilkenny,Ireland"
"6255","004 Callan Rural,Kilkenny,Ireland"
"6256","004 Callan Rural,Kilkenny,Ireland"
"6257","004 Callan Rural,Kilkenny,Ireland"
"6258","004 Callan Rural,Kilkenny,Ireland"
"6259","005 Callan Urban,Kilkenny,Ireland"
"6260","005 Callan Urban,Kilkenny,Ireland"
"6261","005 Callan Urban,Kilkenny,Ireland"
"6262","005 Callan Urban,Kilkenny,Ireland"
"6263","005 Callan Urban,Kilkenny,Ireland"
"6264","005 Callan Urban,Kilkenny,Ireland"
"6265","005 Callan Urban,Kilkenny,Ireland"
"6266","005 Callan Urban,Kilkenny,Ireland"
"6267","066 Castlebanny,Kilkenny,Ireland"
"6268","026 Castlecomer,Kilkenny,Ireland"
"6269","026 Castlecomer,Kilkenny,Ireland"
"6270","026 Castlecomer,Kilkenny,Ireland"
"6271","026 Castlecomer,Kilkenny,Ireland"
"6272","026 Castlecomer,Kilkenny,Ireland"
"6273","026 Castlecomer,Kilkenny,Ireland"
"6274","026 Castlecomer,Kilkenny,Ireland"
"6275","026 Castlecomer,Kilkenny,Ireland"
"6276","026 Castlecomer,Kilkenny,Ireland"
"6277","026 Castlecomer,Kilkenny,Ireland"
"6278","067 Castlegannon,Kilkenny,Ireland"
"6279","043 Clara,Kilkenny,Ireland"
"6280","043 Clara,Kilkenny,Ireland"
"6281","027 Clogh,Kilkenny,Ireland"
"6282","027 Clogh,Kilkenny,Ireland"
"6283","027 Clogh,Kilkenny,Ireland"
"6284","027 Clogh,Kilkenny,Ireland"
"6285","028 Clogharinka,Kilkenny,Ireland"
"6286","091 Clomantagh,Kilkenny,Ireland"
"6287","006 Coolaghmore,Kilkenny,Ireland"
"6288","044 Coolcraheen,Kilkenny,Ireland"
"6289","044 Coolcraheen,Kilkenny,Ireland"
"6290","068 Coolhill,Kilkenny,Ireland"
"6291","069 Danesfort,Kilkenny,Ireland"
"6292","069 Danesfort,Kilkenny,Ireland"
"6293","045 Dunbell,Kilkenny,Ireland"
"6294","045 Dunbell,Kilkenny,Ireland"
"6295","101 Dunkitt,Kilkenny,Ireland"
"6296","101 Dunkitt,Kilkenny,Ireland"
"6297","101 Dunkitt,Kilkenny,Ireland"
"6298","101 Dunkitt,Kilkenny,Ireland"
"6299","046 Dunmore,Kilkenny,Ireland"
"6300","046 Dunmore,Kilkenny,Ireland"
"6301","007 Dunamaggan,Kilkenny,Ireland"
"6302","034 Dysartmoon,Kilkenny,Ireland"
"6303","008 Earlstown,Kilkenny,Ireland"
"6304","070 Ennisnag,Kilkenny,Ireland"
"6305","070 Ennisnag,Kilkenny,Ireland"
"6306","071 Famma,Kilkenny,Ireland"
"6307","102 Farnoge,Kilkenny,Ireland"
"6308","017 Fiddown,Kilkenny,Ireland"
"6309","017 Fiddown,Kilkenny,Ireland"
"6310","017 Fiddown,Kilkenny,Ireland"
"6311","017 Fiddown,Kilkenny,Ireland"
"6312","072 Freaghana,Kilkenny,Ireland"
"6313","047 Freshford,Kilkenny,Ireland"
"6314","047 Freshford,Kilkenny,Ireland"
"6315","047 Freshford,Kilkenny,Ireland"
"6316","092 Galmoy,Kilkenny,Ireland"
"6317","093 Glashare,Kilkenny,Ireland"
"6318","073 Goresbridge,Kilkenny,Ireland"
"6319","073 Goresbridge,Kilkenny,Ireland"
"6320","073 Goresbridge,Kilkenny,Ireland"
"6321","048 Gowran,Kilkenny,Ireland"
"6322","048 Gowran,Kilkenny,Ireland"
"6323","048 Gowran,Kilkenny,Ireland"
"6324","048 Gowran,Kilkenny,Ireland"
"6325","048 Gowran,Kilkenny,Ireland"
"6326","074 Graiguenamanagh,Kilkenny,Ireland"
"6327","074 Graiguenamanagh,Kilkenny,Ireland"
"6328","074 Graiguenamanagh,Kilkenny,Ireland"
"6329","074 Graiguenamanagh,Kilkenny,Ireland"
"6330","074 Graiguenamanagh,Kilkenny,Ireland"
"6331","074 Graiguenamanagh,Kilkenny,Ireland"
"6332","074 Graiguenamanagh,Kilkenny,Ireland"
"6333","074 Graiguenamanagh,Kilkenny,Ireland"
"6334","049 Grange,Kilkenny,Ireland"
"6335","049 Grange,Kilkenny,Ireland"
"6336","049 Grange,Kilkenny,Ireland"
"6337","075 Inistioge,Kilkenny,Ireland"
"6338","075 Inistioge,Kilkenny,Ireland"
"6339","075 Inistioge,Kilkenny,Ireland"
"6340","075 Inistioge,Kilkenny,Ireland"
"6341","075 Inistioge,Kilkenny,Ireland"
